@RELATION trainedClassifier/svmLapelModel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {lapel-speech,boundry_speech}

@DATA
0.083835,0.019390,3.122966,0.166096,0.179421,0.739911,0.007875,0.130485,-24.943227,1.470114,1.018407,-0.110133,-0.966836,-0.077184,-0.054394,0.001457,-0.332488,-0.272609,-0.166266,-0.083570,-0.298394,0.026410,0.006848,0.024545,0.024903,0.022215,0.013857,0.011986,0.001892,0.007129,0.014318,0.019565,0.010465,0.024510,0.054039,0.015943,0.182771,0.045611,0.022916,0.496861,0.005219,0.097745,1.201705,0.604877,0.556640,0.439709,0.358455,0.342657,0.329876,0.299903,0.307414,0.294196,0.331052,0.294835,0.293710,0.031747,0.010412,0.027541,0.032810,0.025344,0.019231,0.014761,0.002936,0.011255,0.017078,0.023055,0.015113,0.013353,boundry_speech
0.068218,0.009913,3.149113,0.177731,0.211512,0.571443,0.004853,0.093258,-25.308368,1.725469,0.780744,0.089205,-0.696107,-0.224148,-0.000555,-0.137223,-0.531524,-0.398348,-0.142009,-0.061976,-0.237848,0.021491,0.005111,0.021780,0.035020,0.057091,0.015230,0.009215,0.001928,0.007812,0.017271,0.015308,0.005183,0.024608,0.028337,0.007582,0.109505,0.033299,0.024398,0.327849,0.002836,0.068144,1.138180,0.563378,0.551634,0.480201,0.297993,0.299789,0.244837,0.214340,0.218102,0.231062,0.217895,0.233204,0.225463,0.023384,0.008262,0.022357,0.025487,0.036836,0.018373,0.008305,0.003007,0.010200,0.015142,0.014385,0.007182,0.010017,boundry_speech
0.075078,0.019748,3.117152,0.157445,0.181978,0.612777,0.009264,0.115116,-24.994251,1.673048,0.928157,0.026520,-0.876514,-0.018653,-0.079809,0.001023,-0.392154,-0.269218,-0.115837,-0.055091,-0.266922,0.027093,0.005168,0.025344,0.021445,0.028959,0.015266,0.014430,0.002249,0.007433,0.017302,0.021028,0.009615,0.026042,0.055356,0.016731,0.195332,0.050527,0.024533,0.485886,0.006730,0.099759,1.300783,0.597624,0.622811,0.453357,0.377021,0.356158,0.329599,0.312807,0.279638,0.283438,0.276721,0.288960,0.315347,0.033820,0.007900,0.030183,0.027626,0.031035,0.022668,0.018119,0.004071,0.010347,0.018715,0.023898,0.015096,0.013205,boundry_speech
0.089756,0.011476,3.118667,0.170453,0.181621,0.767806,0.007302,0.138444,-25.700257,1.505558,1.142739,-0.069532,-0.963649,-0.117628,-0.053912,0.042306,-0.294756,-0.112810,-0.049882,0.028602,-0.262097,0.019539,0.003701,0.012342,0.013434,0.015228,0.009049,0.010487,0.001828,0.015047,0.024540,0.032303,0.008032,0.020985,0.061123,0.008948,0.198602,0.050212,0.027534,0.477813,0.004630,0.101643,1.367627,0.625253,0.524406,0.435869,0.345848,0.350650,0.318081,0.280907,0.259194,0.258077,0.259450,0.261189,0.249422,0.024339,0.005183,0.014315,0.018907,0.017878,0.012102,0.010987,0.003111,0.020728,0.023107,0.034352,0.011433,0.011912,boundry_speech
0.087056,0.016247,3.111757,0.170528,0.185094,0.706025,0.007889,0.130538,-25.440948,1.633625,0.978743,-0.186063,-0.986631,-0.112074,-0.124216,0.058497,-0.332135,-0.239071,-0.111032,-0.042387,-0.281803,0.025233,0.006245,0.021347,0.016091,0.023339,0.013820,0.012538,0.001541,0.009223,0.016365,0.022756,0.014991,0.023781,0.064751,0.014052,0.191997,0.055124,0.026841,0.507125,0.005236,0.109042,1.348192,0.556922,0.545815,0.473695,0.395207,0.342185,0.327001,0.300076,0.293627,0.288787,0.288554,0.291220,0.303708,0.029496,0.009276,0.025271,0.020072,0.026640,0.018231,0.015139,0.002389,0.015061,0.018456,0.024520,0.021711,0.012317,boundry_speech
0.077307,0.013322,3.090057,0.161636,0.182423,0.632844,0.009645,0.117045,-25.942757,1.679148,0.905650,-0.283586,-0.967470,-0.089959,-0.194397,0.051838,-0.363517,-0.284152,-0.150556,-0.077061,-0.259268,0.023718,0.008148,0.022129,0.021131,0.028076,0.016009,0.012290,0.001427,0.007847,0.016361,0.016788,0.012532,0.025212,0.056330,0.012335,0.219706,0.052512,0.029009,0.474675,0.007148,0.098655,1.456502,0.611911,0.634093,0.499943,0.380107,0.346781,0.342335,0.290995,0.299266,0.313879,0.308002,0.298837,0.298558,0.028581,0.013054,0.025648,0.026437,0.033072,0.022358,0.016337,0.002359,0.011453,0.020141,0.020647,0.017908,0.013335,boundry_speech
0.082175,0.015600,3.110213,0.162513,0.181455,0.662544,0.008975,0.122190,-25.556365,1.559508,0.842737,-0.283170,-1.007693,-0.037793,-0.129848,0.025376,-0.312901,-0.258711,-0.151852,-0.061132,-0.303287,0.024659,0.007415,0.019768,0.022397,0.023464,0.011296,0.010565,0.002056,0.008367,0.013751,0.021738,0.011815,0.023398,0.060030,0.013987,0.190470,0.052475,0.026917,0.486713,0.006230,0.101552,1.428881,0.631427,0.614579,0.467935,0.372905,0.358963,0.326855,0.306306,0.305632,0.311353,0.312538,0.305107,0.317730,0.029320,0.010437,0.023943,0.029585,0.026889,0.015515,0.013380,0.003684,0.013253,0.014606,0.026458,0.017860,0.013154,boundry_speech
0.079597,0.024442,3.108313,0.163038,0.187066,0.635322,0.008481,0.116840,-24.824438,1.712511,0.860483,-0.199200,-0.977013,-0.086825,-0.079613,0.016403,-0.284609,-0.202265,-0.125347,-0.024499,-0.313596,0.021147,0.007675,0.022664,0.018241,0.015993,0.010270,0.013511,0.002208,0.012697,0.017454,0.024353,0.011473,0.022444,0.059609,0.022325,0.203377,0.052829,0.027792,0.491883,0.006124,0.103426,1.355489,0.624936,0.590303,0.463502,0.356245,0.323155,0.335585,0.316994,0.290016,0.296799,0.283619,0.293112,0.312931,0.025187,0.011468,0.026583,0.023760,0.019278,0.013867,0.015820,0.003538,0.017448,0.015981,0.028372,0.016444,0.011993,boundry_speech
0.068269,0.012804,3.108433,0.155402,0.187435,0.537076,0.008496,0.100764,-25.635861,1.665694,0.690818,-0.260576,-1.047283,-0.061115,-0.150197,0.071858,-0.394830,-0.261366,-0.205975,-0.059224,-0.236490,0.020766,0.011519,0.021851,0.021052,0.031022,0.019050,0.011204,0.001937,0.007539,0.014890,0.016868,0.009887,0.024496,0.043346,0.011527,0.184216,0.046839,0.028628,0.393838,0.006039,0.084414,1.395309,0.580535,0.641317,0.518296,0.345892,0.355912,0.337916,0.306092,0.303677,0.275180,0.304816,0.303442,0.307009,0.025614,0.016791,0.024371,0.023727,0.034406,0.022440,0.013578,0.003383,0.010485,0.015677,0.019471,0.014122,0.011602,boundry_speech
0.084454,0.016570,3.112954,0.167574,0.183021,0.717883,0.008041,0.130293,-25.422144,1.476549,0.913008,-0.113309,-1.023277,-0.045415,-0.075738,-0.020888,-0.392874,-0.256478,-0.117905,-0.062970,-0.264593,0.025939,0.007537,0.018653,0.020182,0.021522,0.014398,0.010993,0.001875,0.009003,0.018235,0.021036,0.009140,0.022884,0.061122,0.013991,0.197613,0.052804,0.028171,0.519427,0.005686,0.104736,1.453972,0.659553,0.536505,0.445901,0.361356,0.344421,0.340097,0.280844,0.286937,0.303436,0.306732,0.303556,0.309292,0.033221,0.011529,0.021333,0.026902,0.025223,0.019719,0.013578,0.003029,0.013883,0.020334,0.022948,0.013632,0.013115,boundry_speech
0.075384,0.018056,3.111907,0.158672,0.180925,0.635014,0.009816,0.115679,-25.487486,1.627685,0.999400,0.079600,-0.946808,-0.033291,-0.121629,0.002649,-0.415076,-0.280985,-0.154152,-0.110099,-0.250520,0.028172,0.006546,0.027170,0.023349,0.033262,0.014872,0.012484,0.001553,0.006633,0.015558,0.020302,0.009943,0.026958,0.052242,0.016471,0.215310,0.050287,0.026619,0.477192,0.008571,0.092451,1.474343,0.634214,0.557160,0.467752,0.347690,0.330602,0.324315,0.294008,0.282305,0.266833,0.279655,0.282604,0.281740,0.035787,0.010310,0.033311,0.030635,0.033824,0.020303,0.014141,0.002476,0.008854,0.017366,0.023703,0.014297,0.014344,boundry_speech
0.069544,0.007331,3.117497,0.150461,0.175328,0.595795,0.009163,0.111434,-26.459216,1.529790,0.778857,-0.184647,-0.942553,0.009160,-0.094697,-0.001410,-0.409540,-0.294844,-0.208999,-0.147264,-0.334285,0.031502,0.007041,0.030365,0.024132,0.027051,0.015540,0.010640,0.002475,0.005169,0.010376,0.017223,0.011714,0.026665,0.044924,0.005926,0.187771,0.044664,0.027001,0.419198,0.006187,0.085650,1.377501,0.593730,0.654670,0.462941,0.393360,0.379692,0.355564,0.302770,0.289450,0.289951,0.283380,0.283664,0.317540,0.035167,0.010888,0.033419,0.029746,0.031951,0.022105,0.013070,0.004299,0.007590,0.011864,0.018503,0.016324,0.013566,boundry_speech
0.075045,0.012497,3.091391,0.167231,0.196691,0.605689,0.006473,0.103966,-25.429834,1.499340,0.642112,-0.057949,-0.858239,-0.211904,0.025941,-0.024739,-0.313545,-0.246096,-0.079705,-0.072911,-0.285183,0.020714,0.009462,0.020040,0.023196,0.032475,0.012443,0.012705,0.002555,0.008204,0.017482,0.018400,0.010794,0.021227,0.039830,0.013788,0.209206,0.044467,0.033405,0.391361,0.004611,0.083110,1.539840,0.697797,0.641891,0.553842,0.323944,0.300359,0.250592,0.258724,0.242841,0.240340,0.264229,0.264852,0.251053,0.021948,0.014063,0.020712,0.024846,0.030337,0.013337,0.013493,0.004089,0.011337,0.017497,0.019987,0.014720,0.010283,boundry_speech
0.088356,0.015184,3.130223,0.172470,0.186443,0.743264,0.007595,0.135884,-25.474225,1.658778,1.022565,-0.165973,-1.015894,0.007955,-0.048281,0.083307,-0.313696,-0.200277,-0.140055,-0.032897,-0.284097,0.025316,0.009432,0.021730,0.019012,0.019239,0.011023,0.012032,0.001621,0.011856,0.016448,0.021613,0.009527,0.022483,0.060751,0.012435,0.161913,0.052572,0.025342,0.493592,0.004997,0.104500,1.292605,0.578707,0.524396,0.404450,0.353895,0.312425,0.334098,0.284503,0.258613,0.258796,0.271328,0.283594,0.285688,0.028837,0.015098,0.023856,0.023239,0.022961,0.014820,0.012895,0.002416,0.018260,0.017059,0.023505,0.013931,0.012233,boundry_speech
0.075116,0.017498,3.105218,0.150173,0.169532,0.608062,0.009253,0.115147,-25.012332,1.510238,0.627902,-0.276454,-1.097518,0.016280,-0.093340,0.075014,-0.321252,-0.268877,-0.163521,-0.074553,-0.287743,0.024544,0.011616,0.022448,0.020945,0.020038,0.014992,0.011503,0.002687,0.006856,0.011314,0.015231,0.018230,0.023573,0.052895,0.014378,0.184358,0.049764,0.025119,0.474718,0.006260,0.097695,1.263616,0.599528,0.619954,0.486697,0.370443,0.346629,0.307846,0.318241,0.300028,0.299310,0.288130,0.304171,0.303005,0.027442,0.017067,0.023034,0.025615,0.022317,0.020835,0.013663,0.004697,0.009203,0.013787,0.017602,0.022902,0.012152,boundry_speech
0.079172,0.020039,3.088345,0.157013,0.173522,0.657121,0.008883,0.122722,-24.977895,1.446156,0.732645,-0.316828,-1.101027,-0.002330,-0.172592,0.103987,-0.324535,-0.249932,-0.154716,-0.054430,-0.266086,0.024224,0.011200,0.020235,0.018047,0.023611,0.013900,0.009888,0.002208,0.007858,0.016056,0.013775,0.015252,0.023589,0.056135,0.017479,0.220952,0.050242,0.025003,0.491469,0.006198,0.099228,1.323378,0.592080,0.606098,0.490762,0.361464,0.332226,0.331784,0.316877,0.313541,0.313057,0.305258,0.290945,0.309068,0.030916,0.016025,0.022696,0.022930,0.027236,0.020259,0.012866,0.003839,0.012177,0.018964,0.015290,0.020435,0.012506,boundry_speech
0.079731,0.020011,3.115487,0.158332,0.176536,0.683124,0.008487,0.123104,-25.009425,1.465105,0.981368,-0.098835,-1.003866,0.011008,-0.158637,0.086754,-0.407004,-0.259624,-0.146643,-0.080114,-0.268875,0.027737,0.007233,0.025877,0.022040,0.026954,0.013165,0.012062,0.001943,0.007012,0.012820,0.018681,0.009745,0.024295,0.054661,0.017587,0.198088,0.049963,0.024823,0.480098,0.006696,0.094023,1.357681,0.640706,0.568730,0.468169,0.366765,0.348406,0.324479,0.309014,0.298543,0.273923,0.288011,0.281197,0.278985,0.032214,0.011068,0.029194,0.028184,0.028891,0.017887,0.015145,0.003362,0.010471,0.015819,0.021979,0.013482,0.013565,boundry_speech
0.082014,0.011071,3.124616,0.170613,0.194048,0.706531,0.006113,0.126506,-25.500753,1.531124,0.898895,-0.047482,-1.051295,-0.023785,0.047345,0.017516,-0.301994,-0.176825,-0.093671,0.002366,-0.216146,0.016261,0.009479,0.019911,0.017191,0.023540,0.011961,0.016450,0.002872,0.009650,0.019871,0.018260,0.007602,0.019012,0.043381,0.009623,0.160752,0.045088,0.027470,0.422157,0.003710,0.084243,1.348030,0.584098,0.556345,0.404967,0.367625,0.328540,0.316380,0.278098,0.261812,0.247783,0.235561,0.226256,0.231997,0.016828,0.013972,0.020210,0.019400,0.021708,0.013319,0.016017,0.004929,0.012286,0.017777,0.018873,0.010407,0.009883,boundry_speech
0.094986,0.010474,3.125525,0.173909,0.181767,0.818618,0.007116,0.145066,-25.827672,1.487997,1.059553,-0.216818,-1.015250,-0.056526,-0.114186,0.109490,-0.299691,-0.155868,-0.130626,-0.032173,-0.310529,0.027809,0.006159,0.018474,0.014334,0.012641,0.008920,0.012624,0.001801,0.009641,0.019114,0.022653,0.008903,0.020118,0.063355,0.008204,0.192084,0.053261,0.026549,0.501105,0.004723,0.104779,1.331760,0.663779,0.531431,0.436367,0.352203,0.327107,0.312148,0.288227,0.253913,0.249550,0.268779,0.255956,0.287240,0.033069,0.008722,0.021489,0.020104,0.013980,0.012911,0.014697,0.003000,0.013946,0.019610,0.025407,0.012533,0.012117,boundry_speech
0.084960,0.013246,3.108084,0.172440,0.188899,0.739665,0.007823,0.131897,-25.765076,1.561072,1.002765,-0.109027,-0.857474,-0.127288,-0.064812,0.072063,-0.346517,-0.195360,-0.123150,-0.059702,-0.309075,0.025063,0.006313,0.017530,0.025953,0.020209,0.012865,0.014005,0.001550,0.008328,0.018785,0.020259,0.009840,0.023183,0.055922,0.012318,0.200206,0.050583,0.030532,0.475862,0.005684,0.098210,1.465280,0.629757,0.566773,0.448873,0.368914,0.355826,0.318737,0.273538,0.268292,0.268235,0.273048,0.283323,0.277515,0.027827,0.008693,0.018575,0.033527,0.024626,0.016368,0.015275,0.002318,0.012079,0.020929,0.021992,0.013834,0.013323,boundry_speech
0.076368,0.020269,3.131112,0.159572,0.185842,0.611118,0.008414,0.113691,-24.939250,1.697587,0.796343,-0.234711,-1.001024,-0.082572,-0.100702,0.045303,-0.319956,-0.240846,-0.139716,-0.051820,-0.252512,0.019840,0.011187,0.018345,0.020840,0.023118,0.014349,0.014329,0.002000,0.008925,0.019896,0.021187,0.008563,0.022958,0.053237,0.017629,0.163515,0.049427,0.026388,0.466892,0.005756,0.097337,1.321391,0.572693,0.587724,0.440774,0.348440,0.348334,0.333719,0.293622,0.280516,0.285964,0.282382,0.286208,0.296070,0.021818,0.018263,0.019682,0.026538,0.028077,0.019208,0.018164,0.003166,0.012308,0.021340,0.022482,0.012210,0.011511,boundry_speech
0.076327,0.022823,3.114642,0.161115,0.189200,0.606039,0.009588,0.114686,-24.940555,1.678279,0.760420,-0.180950,-1.056927,-0.175399,-0.194859,0.082026,-0.327779,-0.207939,-0.107204,0.003677,-0.202657,0.020321,0.007975,0.016567,0.016286,0.030392,0.015300,0.011709,0.001276,0.012877,0.019772,0.019383,0.011827,0.023901,0.054463,0.021980,0.179262,0.050740,0.027556,0.481025,0.007952,0.099592,1.332761,0.532326,0.630443,0.492366,0.391983,0.361032,0.327208,0.295221,0.288149,0.284701,0.268516,0.283748,0.258707,0.023591,0.012873,0.019140,0.020622,0.034971,0.022010,0.012617,0.001849,0.019552,0.021965,0.023314,0.017158,0.013033,boundry_speech
0.083761,0.009045,3.099478,0.158096,0.173867,0.692757,0.009630,0.129105,-26.395129,1.403521,1.064275,-0.088376,-0.934356,0.019241,-0.205236,-0.012662,-0.368205,-0.230342,-0.110481,-0.029270,-0.297275,0.024386,0.005075,0.026138,0.021848,0.021989,0.011551,0.014846,0.002056,0.008524,0.020578,0.018660,0.008812,0.025742,0.061799,0.008016,0.246635,0.054279,0.026694,0.506947,0.006702,0.100513,1.460656,0.700525,0.570172,0.470175,0.376801,0.355739,0.346741,0.326876,0.297308,0.302347,0.307780,0.320561,0.327738,0.030587,0.007275,0.034233,0.028953,0.028691,0.018096,0.020366,0.003249,0.012191,0.027684,0.022708,0.013015,0.014541,boundry_speech
0.074133,0.012475,3.148088,0.177889,0.204869,0.689459,0.004675,0.112361,-25.040823,1.525002,0.929086,0.071089,-0.693555,-0.210367,-0.049473,-0.171446,-0.414143,-0.348053,-0.157768,-0.074482,-0.298417,0.022506,0.004126,0.022278,0.033669,0.054186,0.013013,0.010915,0.002769,0.005386,0.015892,0.014809,0.008315,0.023610,0.031877,0.010943,0.129067,0.032877,0.024771,0.365116,0.002815,0.072550,1.129750,0.577592,0.570893,0.446710,0.309388,0.274476,0.230030,0.231510,0.206008,0.233086,0.223657,0.210671,0.221463,0.022296,0.004487,0.021370,0.028866,0.036086,0.013734,0.009050,0.004399,0.006625,0.013431,0.014056,0.012329,0.010012,boundry_speech
0.083122,0.014817,3.086345,0.163282,0.182181,0.687128,0.008986,0.127210,-25.865073,1.396379,1.045293,-0.049732,-0.932775,-0.076628,-0.189397,0.062453,-0.381555,-0.252533,-0.106472,-0.056478,-0.266601,0.023800,0.005821,0.020625,0.019126,0.025031,0.013613,0.018061,0.001692,0.009958,0.016033,0.017096,0.007259,0.022691,0.056900,0.014807,0.236183,0.054226,0.030934,0.470329,0.007142,0.099399,1.622112,0.691889,0.615130,0.504935,0.380983,0.361069,0.346804,0.318462,0.278041,0.295506,0.299661,0.292720,0.288981,0.027519,0.008090,0.024263,0.026115,0.025786,0.019137,0.022058,0.002582,0.015246,0.017813,0.019030,0.009711,0.012972,boundry_speech
0.074606,0.010743,3.100602,0.158109,0.183747,0.614405,0.009997,0.111278,-26.121940,1.620502,0.725939,-0.330263,-1.083945,-0.161428,-0.138580,0.069672,-0.347388,-0.226301,-0.140090,0.009309,-0.216730,0.017070,0.009659,0.021098,0.015664,0.019358,0.013517,0.014896,0.001469,0.013699,0.020373,0.020782,0.011539,0.023554,0.051898,0.009940,0.201581,0.048226,0.027095,0.467964,0.007308,0.093440,1.367347,0.586170,0.623955,0.497259,0.362923,0.358724,0.354738,0.301469,0.302603,0.307717,0.314064,0.333139,0.304011,0.020623,0.015132,0.024992,0.019756,0.022977,0.019328,0.019963,0.001849,0.021053,0.024758,0.024821,0.017726,0.012088,boundry_speech
0.084013,0.016106,3.105160,0.165957,0.182759,0.702366,0.008234,0.129185,-25.442535,1.494422,0.804780,-0.235798,-1.060816,-0.153669,-0.152782,0.082462,-0.359453,-0.248377,-0.105767,-0.025848,-0.208085,0.018928,0.007244,0.019370,0.018310,0.024261,0.015983,0.013530,0.001810,0.011136,0.014084,0.017419,0.012721,0.021570,0.055972,0.016082,0.187853,0.052773,0.028937,0.485815,0.006379,0.099680,1.502228,0.601777,0.645593,0.486515,0.381758,0.357053,0.355195,0.297458,0.309199,0.319341,0.293870,0.275377,0.283153,0.022320,0.010640,0.021221,0.022838,0.028821,0.022365,0.016580,0.002663,0.016482,0.016059,0.021370,0.019621,0.012731,boundry_speech
0.083378,0.019908,3.098205,0.160834,0.175015,0.728711,0.008405,0.131569,-25.046042,1.485310,0.830198,-0.328962,-1.017463,-0.120509,-0.180981,0.053518,-0.370100,-0.183768,-0.116509,-0.022486,-0.226802,0.021709,0.007782,0.019912,0.016600,0.019789,0.015033,0.015178,0.001988,0.012148,0.013132,0.015418,0.011896,0.022277,0.057132,0.016492,0.206523,0.049921,0.025435,0.492556,0.005713,0.098014,1.346218,0.606055,0.648969,0.452258,0.371321,0.360201,0.375359,0.314179,0.293457,0.311649,0.308019,0.293516,0.278729,0.023238,0.011386,0.023750,0.020144,0.026259,0.022152,0.017549,0.003202,0.016984,0.015303,0.019774,0.017243,0.012945,boundry_speech
0.089912,0.012885,3.118864,0.172644,0.183743,0.792873,0.007651,0.141703,-25.779765,1.465811,1.001937,-0.200872,-0.986226,-0.095199,-0.118406,0.047853,-0.329055,-0.232490,-0.088640,-0.027224,-0.257958,0.019224,0.007356,0.019990,0.017008,0.025219,0.011578,0.013565,0.001905,0.010637,0.018821,0.018159,0.010783,0.021776,0.058742,0.012005,0.192752,0.051175,0.026966,0.515572,0.005552,0.102169,1.450827,0.572961,0.552969,0.423401,0.378445,0.338691,0.320606,0.293239,0.286087,0.302830,0.294444,0.301587,0.291829,0.023600,0.010450,0.022503,0.020161,0.028557,0.014276,0.015556,0.002899,0.015551,0.021431,0.019950,0.016517,0.012027,boundry_speech
0.077306,0.017005,3.090187,0.163264,0.186016,0.625397,0.009089,0.116781,-25.602325,1.620864,0.842560,-0.252978,-1.115589,-0.116971,-0.219491,0.071866,-0.392757,-0.305195,-0.190459,-0.038687,-0.181292,0.018254,0.010406,0.020775,0.019400,0.035500,0.016420,0.011910,0.001299,0.012437,0.014934,0.012766,0.010717,0.024000,0.052685,0.016610,0.208980,0.052169,0.028975,0.459272,0.006720,0.097404,1.443426,0.604653,0.608047,0.497554,0.360131,0.338348,0.322078,0.304178,0.311189,0.313680,0.324021,0.295538,0.281330,0.021339,0.015722,0.023623,0.022159,0.037919,0.022526,0.015482,0.001821,0.019030,0.017191,0.015386,0.016737,0.012222,boundry_speech
0.072148,0.018527,3.096461,0.154657,0.181938,0.577040,0.009269,0.109092,-25.336231,1.622779,0.731064,-0.247700,-1.114140,-0.100934,-0.168487,0.060528,-0.339233,-0.257913,-0.140328,-0.049835,-0.255849,0.023404,0.009056,0.019565,0.018392,0.030120,0.013793,0.011187,0.001986,0.009658,0.016221,0.016668,0.015181,0.024167,0.048696,0.017664,0.202483,0.049622,0.027492,0.447162,0.006845,0.090970,1.420480,0.594261,0.601302,0.489127,0.370942,0.363301,0.301035,0.303280,0.293822,0.307900,0.308720,0.303125,0.293767,0.026297,0.013532,0.022296,0.023348,0.033209,0.019600,0.014796,0.003166,0.014230,0.018530,0.019563,0.021506,0.012554,boundry_speech
0.080371,0.012517,3.103127,0.163295,0.180884,0.700662,0.008345,0.125569,-25.882447,1.509768,1.013493,-0.157188,-0.975005,-0.053954,-0.143136,0.029332,-0.403795,-0.273224,-0.133487,0.005393,-0.199977,0.017686,0.006128,0.020113,0.016925,0.029141,0.017223,0.016081,0.001879,0.010656,0.016416,0.016609,0.009242,0.023322,0.052891,0.011451,0.199428,0.050604,0.029767,0.483109,0.005444,0.095728,1.471966,0.653832,0.628144,0.441307,0.370679,0.354234,0.342214,0.317077,0.284759,0.314015,0.299900,0.293324,0.284793,0.022651,0.009456,0.021975,0.021599,0.031643,0.023670,0.020054,0.003019,0.015594,0.017381,0.018350,0.014106,0.012504,boundry_speech
0.091647,0.007124,3.123311,0.182005,0.194219,0.807496,0.006015,0.144069,-26.436333,1.488162,1.007091,-0.111340,-0.910143,-0.032423,-0.022699,0.021081,-0.335218,-0.222246,-0.066051,0.020063,-0.260324,0.015837,0.005295,0.019703,0.016905,0.017666,0.013543,0.014208,0.002541,0.012168,0.024316,0.019716,0.007363,0.019458,0.055831,0.006578,0.182221,0.051233,0.030097,0.503365,0.003948,0.102990,1.374855,0.619039,0.529168,0.421757,0.324618,0.319711,0.320570,0.275099,0.245599,0.252597,0.252968,0.234879,0.259244,0.016321,0.007276,0.020418,0.019619,0.016794,0.017315,0.016341,0.003919,0.015742,0.022408,0.020856,0.010539,0.010605,boundry_speech
0.075701,0.009692,3.109770,0.155569,0.178791,0.655529,0.008191,0.117219,-26.103028,1.503969,0.943765,-0.168948,-0.994244,0.018459,-0.182385,0.042902,-0.373335,-0.227122,-0.091939,-0.006396,-0.221063,0.023243,0.006382,0.016959,0.016642,0.022986,0.016722,0.015290,0.002248,0.011757,0.016735,0.017777,0.009078,0.022083,0.046471,0.008614,0.196008,0.044527,0.026285,0.444869,0.005789,0.086951,1.353477,0.623245,0.584776,0.430351,0.327449,0.328891,0.325780,0.299972,0.264440,0.275758,0.274211,0.269171,0.257215,0.025332,0.009517,0.019428,0.019900,0.025976,0.022618,0.017400,0.003598,0.016958,0.017097,0.018633,0.009915,0.011639,boundry_speech
0.067343,0.007784,3.086133,0.165081,0.202942,0.518506,0.006447,0.092718,-26.096823,1.707408,0.872737,0.088815,-0.889828,-0.250095,-0.106095,0.022602,-0.354830,-0.353245,-0.039007,-0.037862,-0.158198,0.020441,0.004658,0.023189,0.028856,0.029965,0.015234,0.023465,0.001240,0.009055,0.021335,0.020297,0.005331,0.022081,0.035756,0.008290,0.227226,0.041309,0.032239,0.351639,0.004805,0.069755,1.514993,0.604592,0.552434,0.586676,0.278725,0.264905,0.292716,0.242002,0.197703,0.219914,0.224644,0.216164,0.205143,0.020006,0.004386,0.021343,0.030764,0.027179,0.018695,0.018823,0.001407,0.010469,0.018513,0.022326,0.007796,0.009224,boundry_speech
